tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,name,dog_stage,dog_breed,retweet_count,favorite_count
727524757080539137,,,2016-05-03 15:46:33 +0000,http://twitter.com/download/iphone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",10.0,None,pupper,Pomeranian,1283,4632
727314416056803329,,,2016-05-03 01:50:44 +0000,http://twitter.com/download/iphone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",11.0,None,pupper,toy_poodle,787,3451
727175381690781696,,,2016-05-02 16:38:15 +0000,http://twitter.com/download/iphone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",10.0,Karll,None,flat-coated_retriever,1450,4024
726887082820554753,,,2016-05-01 21:32:40 +0000,http://twitter.com/download/iphone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,https://twitter.com/dog_rates/status/726887082820554753/photo/1,10.0,Blitz,None,soft-coated_wheaten_terrier,1586,3969
726828223124897792,,,2016-05-01 17:38:46 +0000,http://twitter.com/download/iphone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,https://twitter.com/dog_rates/status/726828223124897792/photo/1,12.0,Bloop,None,miniature_pinscher,1050,3679
726224900189511680,,,2016-04-30 01:41:23 +0000,http://twitter.com/download/iphone,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,https://twitter.com/dog_rates/status/726224900189511680/photo/1,9.0,None,None,standard_poodle,1205,4566
725842289046749185,,,2016-04-29 00:21:01 +0000,http://twitter.com/download/iphone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://twitter.com/dog_rates/status/725842289046749185/photo/1,12.0,Colby,None,toy_poodle,2788,7293
725786712245440512,,,2016-04-28 20:40:11 +0000,http://twitter.com/download/iphone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://twitter.com/dog_rates/status/725786712245440512/photo/1,11.0,Lillie,pupper,chow,1430,4307
725729321944506368,,,2016-04-28 16:52:08 +0000,http://twitter.com/download/iphone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,https://twitter.com/dog_rates/status/725729321944506368/photo/1,12.0,Lola,None,boxer,1878,5368
724983749226668032,,,2016-04-26 15:29:30 +0000,http://twitter.com/download/iphone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,https://twitter.com/dog_rates/status/724983749226668032/photo/1,12.0,Fred,None,golden_retriever,1369,3842
724771698126512129,,,2016-04-26 01:26:53 +0000,http://twitter.com/download/iphone,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",11.0,None,doggo,German_short-haired_pointer,675,2455
724405726123311104,,,2016-04-25 01:12:38 +0000,http://twitter.com/download/iphone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://twitter.com/dog_rates/status/724405726123311104/photo/1,10.0,Ashleigh,pupper,golden_retriever,1727,5486
724049859469295616,,,2016-04-24 01:38:33 +0000,http://twitter.com/download/iphone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,https://twitter.com/dog_rates/status/724049859469295616/photo/1,10.0,Kreggory,None,Border_collie,1859,4467
724046343203856385,,,2016-04-24 01:24:35 +0000,http://twitter.com/download/iphone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",https://twitter.com/dog_rates/status/724046343203856385/photo/1,10.0,Sarge,None,boxer,591,2749
723912936180330496,,,2016-04-23 16:34:28 +0000,http://twitter.com/download/iphone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,https://twitter.com/dog_rates/status/723912936180330496/photo/1,12.0,Sugar,None,Samoyed,1291,4028
723673163800948736,,,2016-04-23 00:41:42 +0000,http://twitter.com/download/iphone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,https://twitter.com/dog_rates/status/723673163800948736/photo/1,10.0,Ivar,None,golden_retriever,939,3127
722613351520608256,,,2016-04-20 02:30:23 +0000,http://twitter.com/download/iphone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,https://twitter.com/dog_rates/status/722613351520608256/photo/1,12.0,Schnitzel,None,Labrador_retriever,1721,5133
721503162398597120,,,2016-04-17 00:58:53 +0000,http://twitter.com/download/iphone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1",11.0,Panda,None,Pomeranian,1973,4815
721001180231503872,,,2016-04-15 15:44:11 +0000,http://twitter.com/download/iphone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,https://twitter.com/dog_rates/status/721001180231503872/photo/1,11.0,Oliver,pupper,Samoyed,646,2615
720785406564900865,,,2016-04-15 01:26:47 +0000,http://twitter.com/download/iphone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,https://twitter.com/dog_rates/status/720785406564900865/photo/1,12.0,Archie,None,Chihuahua,805,3221
720775346191278080,,,2016-04-15 00:46:48 +0000,http://twitter.com/download/iphone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,https://twitter.com/dog_rates/status/720775346191278080/photo/1,10.0,Berkeley,None,Newfoundland,711,2569
720415127506415616,,,2016-04-14 00:55:25 +0000,http://twitter.com/download/iphone,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1",10.0,None,None,Rottweiler,1578,4282
720389942216527872,,,2016-04-13 23:15:21 +0000,http://twitter.com/download/iphone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,https://twitter.com/dog_rates/status/720389942216527872/photo/1,11.0,Ralphé,None,Pembroke,2643,6607
720059472081784833,,,2016-04-13 01:22:10 +0000,http://twitter.com/download/iphone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,https://twitter.com/dog_rates/status/720059472081784833/photo/1,9.0,Charleson,None,Mexican_hairless,1178,4028
720043174954147842,,,2016-04-13 00:17:25 +0000,http://twitter.com/download/iphone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,https://twitter.com/dog_rates/status/720043174954147842/photo/1,11.0,Neptune,None,Samoyed,2108,5074
719991154352222208,,,2016-04-12 20:50:42 +0000,http://twitter.com/download/iphone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",10.0,None,doggo,golden_retriever,1833,4990
719551379208073216,,,2016-04-11 15:43:12 +0000,http://twitter.com/download/iphone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,https://twitter.com/dog_rates/status/719551379208073216/photo/1,10.0,Harnold,None,malamute,2029,5226
719339463458033665,,,2016-04-11 01:41:07 +0000,http://twitter.com/download/iphone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,https://twitter.com/dog_rates/status/719339463458033665/photo/1,10.0,Lucy,None,golden_retriever,1314,4554
719332531645071360,,,2016-04-11 01:13:34 +0000,http://twitter.com/download/iphone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,https://twitter.com/dog_rates/status/719332531645071360/photo/1,11.0,Pippa,None,Dandie_Dinmont,1002,3534
718971898235854848,,,2016-04-10 01:20:33 +0000,http://twitter.com/download/iphone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,https://twitter.com/dog_rates/status/718971898235854848/photo/1,10.0,Sadie,None,golden_retriever,1151,3606
718939241951195136,,,2016-04-09 23:10:47 +0000,http://twitter.com/download/iphone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,https://twitter.com/dog_rates/status/718939241951195136/photo/1,12.0,Otis,None,Pembroke,1851,5414
718613305783398402,,,2016-04-09 01:35:37 +0000,http://twitter.com/download/iphone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,https://twitter.com/dog_rates/status/718613305783398402/photo/1,11.0,Carper,None,Labrador_retriever,505,2518
718540630683709445,,,2016-04-08 20:46:50 +0000,http://twitter.com/download/iphone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,"https://twitter.com/dog_rates/status/718540630683709445/photo/1,https://twitter.com/dog_rates/status/718540630683709445/photo/1",10.0,None,None,Maltese_dog,1065,2558
718246886998687744,,,2016-04-08 01:19:36 +0000,http://twitter.com/download/iphone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,https://twitter.com/dog_rates/status/718246886998687744/photo/1,3.0,Alexanderson,None,Chihuahua,524,1996
718234618122661888,,,2016-04-08 00:30:51 +0000,http://twitter.com/download/iphone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,https://twitter.com/dog_rates/status/718234618122661888/photo/1,11.0,Suki,None,malamute,1057,4007
717841801130979328,,,2016-04-06 22:29:56 +0000,http://twitter.com/download/iphone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,https://twitter.com/dog_rates/status/717841801130979328/photo/1,11.0,Barclay,None,Brittany_spaniel,621,2534
717537687239008257,,,2016-04-06 02:21:30 +0000,http://twitter.com/download/iphone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,https://twitter.com/dog_rates/status/717537687239008257/photo/1,11.0,None,None,golden_retriever,1931,5942
717421804990701568,,,2016-04-05 18:41:02 +0000,http://twitter.com/download/iphone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",9.0,Ebby,None,miniature_pinscher,881,3257
717047459982213120,,,2016-04-04 17:53:31 +0000,http://twitter.com/download/iphone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,https://twitter.com/dog_rates/status/717047459982213120/photo/1,12.0,Flávio,None,golden_retriever,2012,6484
717009362452090881,,,2016-04-04 15:22:08 +0000,http://twitter.com/download/iphone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10.0,Smokey,pupper,Siberian_husky,1023,3378
716802964044845056,,,2016-04-04 01:41:58 +0000,http://twitter.com/download/iphone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10.0,Link,None,malinois,1241,4431
716791146589110272,,,2016-04-04 00:55:01 +0000,http://twitter.com/download/iphone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,https://twitter.com/dog_rates/status/716791146589110272/photo/1,11.0,Jennifur,None,Pomeranian,1509,6196
716285507865542656,,,2016-04-02 15:25:47 +0000,http://twitter.com/download/iphone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12.0,Stephanus,None,Yorkshire_terrier,1138,2877
716080869887381504,,,2016-04-02 01:52:38 +0000,http://twitter.com/download/iphone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",11.0,None,doggo,golden_retriever,2016,6961
715928423106027520,,,2016-04-01 15:46:52 +0000,http://twitter.com/download/iphone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,https://twitter.com/dog_rates/status/715928423106027520/photo/1,11.0,Bubbles,None,pug,919,3297
715733265223708672,,,2016-04-01 02:51:22 +0000,http://twitter.com/download/iphone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,https://twitter.com/dog_rates/status/715733265223708672/photo/1,10.0,None,None,Dandie_Dinmont,1770,4833
715696743237730304,,,2016-04-01 00:26:15 +0000,http://twitter.com/download/iphone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,https://twitter.com/dog_rates/status/715696743237730304/photo/1,10.0,Toby,None,Staffordshire_bullterrier,1353,4034
715680795826982913,,,2016-03-31 23:22:53 +0000,http://twitter.com/download/iphone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,"https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1",12.0,Zeus,None,golden_retriever,1704,4479
715342466308784130,,,2016-03-31 00:58:29 +0000,http://twitter.com/download/iphone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,"https://twitter.com/dog_rates/status/715342466308784130/photo/1,https://twitter.com/dog_rates/status/715342466308784130/photo/1",10.0,Oscar,None,West_Highland_white_terrier,719,3136
715220193576927233,,,2016-03-30 16:52:36 +0000,http://twitter.com/download/iphone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,https://twitter.com/dog_rates/status/715220193576927233/photo/1,10.0,Nico,None,Chihuahua,687,2504
715200624753819648,,,2016-03-30 15:34:51 +0000,http://twitter.com/download/iphone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,https://twitter.com/dog_rates/status/715200624753819648/photo/1,12.0,Michelangelope,None,Chihuahua,1982,5303
714982300363173890,,,2016-03-30 01:07:18 +0000,http://twitter.com/download/iphone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,https://twitter.com/dog_rates/status/714982300363173890/photo/1,9.0,Calbert,None,Brittany_spaniel,1082,3883
714957620017307648,,,2016-03-29 23:29:14 +0000,http://twitter.com/download/iphone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,https://twitter.com/dog_rates/status/714957620017307648/photo/1,10.0,Curtis,None,Great_Pyrenees,1489,4275
714606013974974464,,,2016-03-29 00:12:05 +0000,http://twitter.com/download/iphone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,https://twitter.com/dog_rates/status/714606013974974464/photo/1,12.0,None,None,Norfolk_terrier,971,3756
714258258790387713,,,2016-03-28 01:10:13 +0000,http://twitter.com/download/iphone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",https://twitter.com/dog_rates/status/714258258790387713/photo/1,10.0,Travis,None,collie,753,3131
714251586676113411,,,2016-03-28 00:43:43 +0000,http://twitter.com/download/iphone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,"https://twitter.com/dog_rates/status/714251586676113411/photo/1,https://twitter.com/dog_rates/status/714251586676113411/photo/1",8.0,Thumas,None,soft-coated_wheaten_terrier,880,3383
714214115368108032,,,2016-03-27 22:14:49 +0000,http://twitter.com/download/iphone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,https://twitter.com/dog_rates/status/714214115368108032/photo/1,13.0,None,None,pug,922,2353
714141408463036416,,,2016-03-27 17:25:54 +0000,http://twitter.com/download/iphone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",https://twitter.com/dog_rates/status/714141408463036416/photo/1,10.0,None,None,Labrador_retriever,1477,4463
713919462244790272,,,2016-03-27 02:43:58 +0000,http://twitter.com/download/iphone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,https://twitter.com/dog_rates/status/713919462244790272/photo/1,12.0,Kanu,None,Siberian_husky,815,3393
713761197720473600,,,2016-03-26 16:15:05 +0000,http://twitter.com/download/iphone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,"https://twitter.com/dog_rates/status/713761197720473600/photo/1,https://twitter.com/dog_rates/status/713761197720473600/photo/1",12.0,Piper,None,Brittany_spaniel,1447,5055
713411074226274305,,,2016-03-25 17:03:49 +0000,http://twitter.com/download/iphone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,https://twitter.com/dog_rates/status/713411074226274305/photo/1,11.0,None,None,Great_Pyrenees,1361,4573
713177543487135744,,,2016-03-25 01:35:51 +0000,http://twitter.com/download/iphone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,https://twitter.com/dog_rates/status/713177543487135744/photo/1,10.0,Lance,None,whippet,2968,7464
712717840512598017,,,2016-03-23 19:09:09 +0000,http://twitter.com/download/iphone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,https://twitter.com/dog_rates/status/712717840512598017/photo/1,10.0,None,None,Great_Pyrenees,5259,12789
712668654853337088,,,2016-03-23 15:53:42 +0000,http://twitter.com/download/iphone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,"https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1",10.0,Sunny,None,Labrador_retriever,1278,4305
712097430750289920,,,2016-03-22 02:03:52 +0000,http://twitter.com/download/iphone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,https://twitter.com/dog_rates/status/712097430750289920/photo/1,10.0,None,None,Labrador_retriever,1090,3930
712085617388212225,,,2016-03-22 01:16:55 +0000,http://twitter.com/download/iphone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL","https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1",11.0,Olive,None,Shih-Tzu,509,3368
711743778164514816,,,2016-03-21 02:38:34 +0000,http://twitter.com/download/iphone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,https://twitter.com/dog_rates/status/711743778164514816/photo/1,11.0,Roosevelt,None,Lakeland_terrier,1033,2942
711363825979756544,,,2016-03-20 01:28:47 +0000,http://twitter.com/download/iphone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK","https://twitter.com/dog_rates/status/711363825979756544/photo/1,https://twitter.com/dog_rates/status/711363825979756544/photo/1",11.0,None,None,Pembroke,1190,3795
711008018775851008,,,2016-03-19 01:54:56 +0000,http://twitter.com/download/iphone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11.0,Chuckles,pupper,French_bulldog,646,3102
710997087345876993,,,2016-03-19 01:11:29 +0000,http://twitter.com/download/iphone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,https://twitter.com/dog_rates/status/710997087345876993/photo/1,12.0,Milo,None,malamute,1460,4718
710833117892898816,,,2016-03-18 14:19:56 +0000,http://twitter.com/download/iphone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,https://twitter.com/dog_rates/status/710833117892898816/photo/1,12.0,Sora,None,Pembroke,563,2790
710588934686908417,,,2016-03-17 22:09:38 +0000,http://twitter.com/download/iphone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",12.0,Beemo,None,Pembroke,1969,4709
710283270106132480,,,2016-03-17 01:55:02 +0000,http://twitter.com/download/iphone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",11.0,Gunner,None,Shih-Tzu,542,2219
710272297844797440,,,2016-03-17 01:11:26 +0000,http://twitter.com/download/iphone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,https://twitter.com/dog_rates/status/710272297844797440/photo/1,11.0,infuriating,None,Old_English_sheepdog,1318,4705
710269109699739648,,,2016-03-17 00:58:46 +0000,http://twitter.com/download/iphone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",https://twitter.com/dog_rates/status/710269109699739648/photo/1,13.0,None,None,pug,1183,2489
710140971284037632,,,2016-03-16 16:29:35 +0000,http://twitter.com/download/iphone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,https://twitter.com/dog_rates/status/710140971284037632/photo/1,8.0,Tater,None,Pekinese,933,2865
710117014656950272,,,2016-03-16 14:54:24 +0000,http://twitter.com/download/iphone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11.0,None,pupper,toy_poodle,2098,5694
709918798883774466,,,2016-03-16 01:46:45 +0000,http://twitter.com/download/iphone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",12.0,Watson,None,Pembroke,1120,3097
709852847387627521,,,2016-03-15 21:24:41 +0000,http://twitter.com/download/iphone,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",12.0,None,None,Chihuahua,1258,3639
709566166965075968,,,2016-03-15 02:25:31 +0000,http://twitter.com/download/iphone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,https://twitter.com/dog_rates/status/709566166965075968/photo/1,12.0,Olaf,None,chow,1267,3668
709556954897764353,,,2016-03-15 01:48:55 +0000,http://twitter.com/download/iphone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",12.0,Cecil,None,golden_retriever,1116,3411
709519240576036864,,,2016-03-14 23:19:03 +0000,http://twitter.com/download/iphone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,https://twitter.com/dog_rates/status/709519240576036864/photo/1,9.0,Vince,None,cocker_spaniel,247,1542
709449600415961088,,,2016-03-14 18:42:20 +0000,http://twitter.com/download/iphone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",10.0,Karma,None,Maltese_dog,609,2316
709409458133323776,,,2016-03-14 16:02:49 +0000,http://twitter.com/download/iphone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,https://twitter.com/dog_rates/status/709409458133323776/photo/1,8.0,Billy,None,Shetland_sheepdog,723,2711
709225125749587968,,,2016-03-14 03:50:21 +0000,http://twitter.com/download/iphone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,https://twitter.com/dog_rates/status/709225125749587968/photo/1,11.0,Walker,None,Labrador_retriever,601,2497
709207347839836162,,,2016-03-14 02:39:42 +0000,http://twitter.com/download/iphone,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,https://twitter.com/dog_rates/status/709207347839836162/photo/1,11.0,Penny,None,Chihuahua,6154,13042
709158332880297985,,,2016-03-13 23:24:56 +0000,http://twitter.com/download/iphone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10.0,Rodney,None,Siberian_husky,440,2116
